,Unnamed: 0,formation,gk rating,defence rating,midfield rating,attack rating,net stamina,net physicallity,away formation,away gk rating,away defence rating,away midfield rating,away attack rating,away net stamina,away net physicallity,home goals,away goals,home_result_list
531,531,4-4-2,402,469,213,298,2128,2199,4-4-2,301,462,83,311,2268,2290,0,4,L
532,532,4-2-2-2,214,485,237,387,2255,2233,4-2-2-1-1,277,435,282,278,2224,2210,1,0,W
533,533,4-1-4-1,252,420,125,266,1924,2125,4-3-2-1,218,849,190,291,2219,2211,1,0,W
534,534,4-3-2-1,312,300,260,340,2232,2267,4-1-4-1,228,491,285,232,2277,2216,2,0,W
535,535,4-1-4-1,285,588,435,370,2314,2342,4-2-3-1,346,459,0,277,2223,2208,0,2,L
536,536,4-2-3-1,241,485,80,243,2377,2358,4-2-3-1,136,355,180,136,2050,1924,4,1,W
537,537,4-2-2-2,218,446,118,297,2169,2207,4-2-2-2,145,381,292,215,2217,2322,3,2,W
538,538,3-2-3-1-1,203,508,405,150,2171,2212,3-2-2-2-1,264,347,56,131,1943,2096,1,2,L
539,539,4-2-3-1,226,483,146,152,2346,2317,4-2-2-2,224,518,75,353,2282,2445,2,2,D
540,540,4-4-2,145,381,292,215,2217,2322,4-2-3-1,285,588,435,370,2314,2342,1,0,W
541,541,4-2-3-1,136,355,180,136,2050,1924,4-4-2,218,446,118,297,2169,2207,0,2,L
542,542,3-5-1-1,315,602,206,150,2095,2258,3-5-1-1,203,508,405,150,2171,2212,0,1,L
543,543,4-1-4-1,228,491,285,232,2277,2216,3-2-2-2-1,226,483,146,152,2346,2317,3,1,W
544,544,4-2-3-1,346,459,0,277,2223,2208,3-2-2-2-1,214,485,237,387,2255,2233,1,0,W
545,545,4-2-2-2,224,518,75,353,2282,2445,4-1-4-1,252,420,125,266,1924,2125,3,2,W
546,546,3-2-2-1-2,264,347,56,131,1943,2096,3-2-2-2-1,402,469,213,298,2128,2199,2,0,W
547,547,4-2-3-1,277,435,282,278,2224,2210,4-1-4-1,312,300,260,340,2232,2267,1,2,L
548,548,4-4-1-1,301,462,83,311,2268,2290,3-2-3-2,241,485,80,243,2377,2358,3,1,W
549,549,3-2-2-2-1,218,849,190,291,2219,2211,3-4-3,165,601,133,370,2237,2258,3,2,W
550,550,3-4-1-2,264,347,56,131,1943,2096,4-4-1-1,301,462,83,311,2268,2290,0,2,L
551,551,4-4-2,165,601,133,370,2237,2258,3-3-2-2,214,485,237,387,2255,2233,3,1,W
552,552,4-2-2-2,402,469,213,298,2128,2199,4-1-4-1,277,435,282,278,2224,2210,2,0,W
553,553,4-1-4-1,252,420,125,266,1924,2125,4-1-4-1,241,485,80,243,2377,2358,1,5,L
554,554,4-1-4-1,312,300,260,340,2232,2267,4-1-4-1,285,588,435,370,2314,2342,0,1,L
555,555,3-4-1-2,315,602,206,150,2095,2258,3-2-2-2-1,218,849,190,291,2219,2211,1,3,L
556,556,4-1-4-1,228,491,285,232,2277,2216,4-1-4-1,145,381,292,215,2217,2322,2,3,L
557,557,3-2-2-2-1,203,508,405,150,2171,2212,3-4-3,136,355,180,136,2050,1924,0,0,D
558,558,4-4-2,218,446,118,297,2169,2207,4-2-2-2,224,518,75,353,2282,2445,0,2,L
559,559,4-2-3-1,226,483,146,152,2346,2317,4-4-2,346,459,0,277,2223,2208,2,6,L
560,560,4-1-4-1,277,435,282,278,2224,2210,4-4-2,165,601,133,370,2237,2258,1,1,D
561,561,3-2-3-2,214,485,237,387,2255,2233,3-2-2-2-1,226,483,146,152,2346,2317,1,5,L
562,562,4-2-2-2,145,381,292,215,2217,2322,3-2-2-2-1,252,420,125,266,1924,2125,0,0,D
563,563,3-2-2-2-1,136,355,180,136,2050,1924,3-2-2-1-2,264,347,56,131,1943,2096,1,1,D
564,564,4-1-4-1,285,588,435,370,2314,2342,4-1-4-1,228,491,285,232,2277,2216,2,1,W
565,565,4-2-3-1,301,462,83,311,2268,2290,3-3-2-2,203,508,405,150,2171,2212,4,0,W
566,566,4-2-3-1,241,485,80,243,2377,2358,4-2-3-1,315,602,206,150,2095,2258,3,1,W
567,567,4-2-3-1,346,459,0,277,2223,2208,4-2-2-1-1,402,469,213,298,2128,2199,5,0,W
568,568,4-2-2-2,224,518,75,353,2282,2445,4-1-4-1,312,300,260,340,2232,2267,1,2,L
569,569,3-2-2-2-1,218,849,190,291,2219,2211,4-2-3-1,218,446,118,297,2169,2207,1,2,L
570,570,4-1-4-1,277,435,282,278,2224,2210,3-2-2-2-1,226,483,146,152,2346,2317,1,0,W
571,571,3-2-2-1-2,136,355,180,136,2050,1924,3-2-3-1-1,315,602,206,150,2095,2258,1,0,W
572,572,4-2-3-1,285,588,435,370,2314,2342,4-1-4-1,252,420,125,266,1924,2125,0,1,L
573,573,4-2-3-1,301,462,83,311,2268,2290,4-2-3-1,165,601,133,370,2237,2258,5,1,W
574,574,4-4-2,346,459,0,277,2223,2208,3-2-2-2-1,264,347,56,131,1943,2096,1,3,L
575,575,4-2-2-2,224,518,75,353,2282,2445,3-2-2-2-1,203,508,405,150,2171,2212,1,1,D
576,576,4-4-2,214,485,237,387,2255,2233,4-4-2,218,446,118,297,2169,2207,2,0,W
577,577,4-5-1,145,381,292,215,2217,2322,4-1-4-1,312,300,260,340,2232,2267,0,1,L
578,578,4-2-3-1,241,485,80,243,2377,2358,3-1-4-2,402,469,213,298,2128,2199,4,1,W
579,579,4-3-2-1,218,849,190,291,2219,2211,4-1-4-1,228,491,285,232,2277,2216,1,3,L
580,580,3-2-2-2-1,165,601,133,370,2237,2258,3-2-2-2-1,136,355,180,136,2050,1924,4,1,W
581,581,4-1-4-1,252,420,125,266,1924,2125,4-4-2,346,459,0,277,2223,2208,0,3,L
582,582,4-2-3-1,226,483,146,152,2346,2317,4-1-4-1,285,588,435,370,2314,2342,0,1,L
583,583,4-2-2-2,402,469,213,298,2128,2199,4-2-2-2,224,518,75,353,2282,2445,3,3,D
584,584,4-1-4-1,312,300,260,340,2232,2267,3-2-2-2-1,218,849,190,291,2219,2211,0,0,D
585,585,4-2-3-1,315,602,206,150,2095,2258,4-4-2,214,485,237,387,2255,2233,1,2,L
586,586,3-4-3,203,508,405,150,2171,2212,4-2-3-1,241,485,80,243,2377,2358,0,2,L
587,587,4-2-2-2,218,446,118,297,2169,2207,4-1-4-1,277,435,282,278,2224,2210,2,2,D
588,588,3-4-3,264,347,56,131,1943,2096,4-1-4-1,145,381,292,215,2217,2322,0,2,L
589,589,4-1-4-1,228,491,285,232,2277,2216,4-1-4-1,301,462,83,311,2268,2290,2,1,W
590,590,4-1-4-1,277,435,282,278,2224,2210,4-2-2-1-1,301,462,83,311,2268,2290,0,1,L
591,591,4-2-2-2,214,485,237,387,2255,2233,3-2-2-2-1,136,355,180,136,2050,1924,2,1,W
592,592,4-1-4-1,252,420,125,266,1924,2125,4-3-2-1,315,602,206,150,2095,2258,0,0,D
593,593,4-1-4-1,312,300,260,340,2232,2267,5-4-1,203,508,405,150,2171,2212,2,1,W
594,594,4-1-4-1,145,381,292,215,2217,2322,4-2-2-2,224,518,75,353,2282,2445,1,2,L
595,595,4-1-4-1,285,588,435,370,2314,2342,3-2-2-2-1,218,849,190,291,2219,2211,1,2,L
596,596,4-2-3-1,218,446,118,297,2169,2207,3-4-3,165,601,133,370,2237,2258,1,0,W
597,597,4-2-3-1,226,483,146,152,2346,2317,4-2-2-1-1,402,469,213,298,2128,2199,2,0,W
598,598,4-4-2,346,459,0,277,2223,2208,4-4-2,241,485,80,243,2377,2358,0,1,L
599,599,4-1-4-1,228,491,285,232,2277,2216,3-2-3-2,264,347,56,131,1943,2096,3,0,W
600,600,4-4-2,165,601,133,370,2237,2258,4-1-4-1,312,300,260,340,2232,2267,2,0,W
601,601,4-2-2-2,402,469,213,298,2128,2199,4-2-3-1,218,446,118,297,2169,2207,2,0,W
602,602,4-2-3-1,301,462,83,311,2268,2290,4-1-4-1,145,381,292,215,2217,2322,4,3,W
603,603,4-1-4-1,241,485,80,243,2377,2358,4-1-4-1,277,435,282,278,2224,2210,2,1,W
604,604,3-2-2-2-1,203,508,405,150,2171,2212,4-4-2,252,420,125,266,1924,2125,3,0,W
605,605,3-2-3-2,218,849,190,291,2219,2211,4-2-3-1,226,483,146,152,2346,2317,2,1,W
606,606,4-2-2-2,224,518,75,353,2282,2445,4-2-2-2,214,485,237,387,2255,2233,0,0,D
607,607,3-3-2-2,264,347,56,131,1943,2096,4-2-3-1,285,588,435,370,2314,2342,4,3,W
608,608,3-4-3,136,355,180,136,2050,1924,3-2-2-2-1,346,459,0,277,2223,2208,1,2,L
609,609,4-1-4-1,315,602,206,150,2095,2258,4-1-4-1,228,491,285,232,2277,2216,0,3,L
610,610,4-4-2,165,601,133,370,2237,2258,4-4-1-1,252,420,125,266,1924,2125,2,1,W
611,611,3-2-2-2-1,136,355,180,136,2050,1924,4-1-4-1,277,435,282,278,2224,2210,4,2,W
612,612,4-1-4-1,315,602,206,150,2095,2258,4-1-4-1,226,483,146,152,2346,2317,0,1,L
613,613,4-1-4-1,241,485,80,243,2377,2358,4-2-2-2,214,485,237,387,2255,2233,2,2,D
614,614,3-2-2-2-1,203,508,405,150,2171,2212,4-1-4-1,228,491,285,232,2277,2216,2,1,W
615,615,3-5-2,264,347,56,131,1943,2096,4-2-2-2,218,446,118,297,2169,2207,3,0,W
616,616,4-2-2-1-1,402,469,213,298,2128,2199,4-1-4-1,312,300,260,340,2232,2267,4,0,W
617,617,4-2-3-1,301,462,83,311,2268,2290,4-2-2-1-1,285,588,435,370,2314,2342,1,1,D
618,618,3-1-4-2,218,849,190,291,2219,2211,4-1-4-1,145,381,292,215,2217,2322,1,1,D
619,619,3-5-2,346,459,0,277,2223,2208,4-4-2,224,518,75,353,2282,2445,2,1,W
620,620,4-1-4-1,277,435,282,278,2224,2210,4-2-2-2,224,518,75,353,2282,2445,0,0,D
621,621,4-4-2,214,485,237,387,2255,2233,3-2-3-2,218,849,190,291,2219,2211,1,1,D
622,622,4-2-2-1-1,252,420,125,266,1924,2125,4-2-2-1-1,402,469,213,298,2128,2199,2,0,W
623,623,4-1-4-1,312,300,260,340,2232,2267,4-1-4-1,315,602,206,150,2095,2258,5,0,W
624,624,4-4-2,145,381,292,215,2217,2322,3-2-2-2-1,136,355,180,136,2050,1924,2,0,W
625,625,4-1-4-1,226,483,146,152,2346,2317,3-5-2,264,347,56,131,1943,2096,1,3,L
626,626,4-2-3-1,346,459,0,277,2223,2208,3-4-3,203,508,405,150,2171,2212,1,0,W
627,627,4-2-3-1,285,588,435,370,2314,2342,4-4-2,241,485,80,243,2377,2358,0,1,L
628,628,4-1-4-1,228,491,285,232,2277,2216,4-4-2,165,601,133,370,2237,2258,3,1,W
629,629,4-2-3-1,218,446,118,297,2169,2207,4-1-4-1,301,462,83,311,2268,2290,1,1,D
630,630,4-2-3-1,226,483,146,152,2346,2317,4-1-4-1,228,491,285,232,2277,2216,0,2,L
631,631,4-1-4-1,277,435,282,278,2224,2210,4-2-2-2,214,485,237,387,2255,2233,1,3,L
632,632,4-1-4-1,145,381,292,215,2217,2322,4-1-4-1,218,446,118,297,2169,2207,1,1,D
633,633,4-2-3-1,136,355,180,136,2050,1924,4-1-4-1,241,485,80,243,2377,2358,0,3,L
634,634,4-1-4-1,315,602,206,150,2095,2258,3-4-3,165,601,133,370,2237,2258,1,2,L
635,635,4-1-4-1,301,462,83,311,2268,2290,4-1-4-1,402,469,213,298,2128,2199,3,0,W
636,636,3-2-3-2,218,849,190,291,2219,2211,3-4-1-2,252,420,125,266,1924,2125,1,2,L
637,637,4-2-2-2,224,518,75,353,2282,2445,4-2-3-1,226,483,146,152,2346,2317,1,0,W
638,638,4-1-4-1,228,491,285,232,2277,2216,4-1-4-1,312,300,260,340,2232,2267,6,0,W
639,639,4-4-2,346,459,0,277,2223,2208,4-1-4-1,285,588,435,370,2314,2342,3,1,W
640,640,3-3-2-2,264,347,56,131,1943,2096,3-3-2-1-1,203,508,405,150,2171,2212,1,1,D
641,641,3-2-2-2-1,252,420,125,266,1924,2125,4-2-2-2,224,518,75,353,2282,2445,1,5,L
642,642,4-1-4-1,218,446,118,297,2169,2207,4-2-2-1-1,136,355,180,136,2050,1924,3,1,W
643,643,4-2-3-1,402,469,213,298,2128,2199,3-2-2-1-2,264,347,56,131,1943,2096,1,1,D
644,644,4-2-2-2,214,485,237,387,2255,2233,3-2-2-1-2,346,459,0,277,2223,2208,2,1,W
645,645,4-1-4-1,285,588,435,370,2314,2342,4-1-4-1,145,381,292,215,2217,2322,1,4,L
646,646,5-4-1,203,508,405,150,2171,2212,4-4-2,315,602,206,150,2095,2258,2,0,W
647,647,4-2-3-1,165,601,133,370,2237,2258,3-1-4-1-1,218,849,190,291,2219,2211,2,0,W
648,648,4-4-2,241,485,80,243,2377,2358,4-1-4-1,301,462,83,311,2268,2290,0,0,D
649,649,4-4-1-1,252,420,125,266,1924,2125,4-2-3-1,226,483,146,152,2346,2317,0,3,L
650,650,4-4-2,315,602,206,150,2095,2258,3-5-2,264,347,56,131,1943,2096,1,0,W
651,651,4-3-3,285,588,435,370,2314,2342,4-3-3,277,435,282,278,2224,2210,2,1,W
652,652,3-4-3,203,508,405,150,2171,2212,4-4-2,214,485,237,387,2255,2233,2,0,W
653,653,3-4-3,165,601,133,370,2237,2258,4-4-2,402,469,213,298,2128,2199,5,1,W
654,654,4-3-3,312,300,260,340,2232,2267,4-2-3-1,346,459,0,277,2223,2208,2,0,W
655,655,4-3-3,145,381,292,215,2217,2322,4-3-3,241,485,80,243,2377,2358,1,3,L
656,656,4-3-3,301,462,83,311,2268,2290,4-4-2,224,518,75,353,2282,2445,5,0,W
657,657,4-3-3,228,491,285,232,2277,2216,4-2-3-1,218,446,118,297,2169,2207,1,0,W
658,658,3-5-2,218,849,190,291,2219,2211,4-4-2,136,355,180,136,2050,1924,2,0,W
659,659,3-4-3,402,469,213,298,2128,2199,4-3-3,228,491,285,232,2277,2216,0,1,L
660,660,4-3-3,277,435,282,278,2224,2210,4-4-2,315,602,206,150,2095,2258,1,0,W
661,661,4-4-2,214,485,237,387,2255,2233,4-5-1,145,381,292,215,2217,2322,1,3,L
662,662,4-4-2,241,485,80,243,2377,2358,3-5-2,218,849,190,291,2219,2211,3,2,W
663,663,3-4-1-2,346,459,0,277,2223,2208,4-2-3-1,165,601,133,370,2237,2258,1,1,D
664,664,4-1-4-1,218,446,118,297,2169,2207,3-4-3,203,508,405,150,2171,2212,2,0,W
665,665,3-5-1-1,264,347,56,131,1943,2096,4-4-2,252,420,125,266,1924,2125,2,0,W
666,666,4-4-1-1,226,483,146,152,2346,2317,4-3-3,301,462,83,311,2268,2290,0,0,D
667,667,4-2-3-1,136,355,180,136,2050,1924,4-3-3,312,300,260,340,2232,2267,1,2,L
668,668,4-2-2-2,224,518,75,353,2282,2445,3-4-3,285,588,435,370,2314,2342,2,1,W
669,669,4-2-3-1,252,420,125,266,1924,2125,4-1-4-1,218,446,118,297,2169,2207,2,0,W
670,670,4-3-3,145,381,292,215,2217,2322,4-5-1,277,435,282,278,2224,2210,1,2,L
671,671,4-4-2,315,602,206,150,2095,2258,4-4-2,402,469,213,298,2128,2199,0,2,L
672,672,4-2-3-1,285,588,435,370,2314,2342,4-3-3,136,355,180,136,2050,1924,3,1,W
673,673,4-3-3,228,491,285,232,2277,2216,4-5-1,224,518,75,353,2282,2445,3,1,W
674,674,3-4-3,203,508,405,150,2171,2212,4-2-3-1,226,483,146,152,2346,2317,3,2,W
675,675,3-4-3,218,849,190,291,2219,2211,4-4-2,346,459,0,277,2223,2208,2,1,W
676,676,3-4-1-2,165,601,133,370,2237,2258,4-4-2,241,485,80,243,2377,2358,2,0,W
677,677,4-3-3,312,300,260,340,2232,2267,3-5-2,264,347,56,131,1943,2096,1,1,D
678,678,4-3-3,301,462,83,311,2268,2290,4-4-2,214,485,237,387,2255,2233,4,2,W
679,679,4-4-2,402,469,213,298,2128,2199,3-4-3,203,508,405,150,2171,2212,2,2,D
680,680,4-4-2,214,485,237,387,2255,2233,4-1-4-1,285,588,435,370,2314,2342,1,2,L
681,681,4-1-4-1,218,446,118,297,2169,2207,4-2-3-1,315,602,206,150,2095,2258,4,3,W
682,682,4-2-3-1,226,483,146,152,2346,2317,4-3-3,312,300,260,340,2232,2267,2,0,W
683,683,4-3-3,136,355,180,136,2050,1924,4-3-3,301,462,83,311,2268,2290,1,2,L
684,684,4-3-3,277,435,282,278,2224,2210,4-2-2-2,218,849,190,291,2219,2211,0,1,L
685,685,4-4-2,214,485,237,387,2255,2233,3-5-2,264,347,56,131,1943,2096,2,0,W
686,686,4-3-3,145,381,292,215,2217,2322,4-2-3-1,315,602,206,150,2095,2258,2,0,W
687,687,3-4-3,136,355,180,136,2050,1924,4-3-3,228,491,285,232,2277,2216,0,2,L
688,688,4-5-1,285,588,435,370,2314,2342,4-4-2,402,469,213,298,2128,2199,2,0,W
689,689,4-4-2,241,485,80,243,2377,2358,4-4-2,224,518,75,353,2282,2445,2,1,W
690,690,4-4-2,218,446,118,297,2169,2207,4-2-3-1,226,483,146,152,2346,2317,0,2,L
691,691,4-2-3-1,252,420,125,266,1924,2125,4-3-3,312,300,260,340,2232,2267,1,2,L
692,692,4-3-3,301,462,83,311,2268,2290,3-5-2,346,459,0,277,2223,2208,2,1,W
693,693,3-4-3,165,601,133,370,2237,2258,3-4-3,203,508,405,150,2171,2212,2,0,W
694,694,4-4-2,224,518,75,353,2282,2445,3-4-3,136,355,180,136,2050,1924,4,1,W
695,695,3-5-2,264,347,56,131,1943,2096,3-5-1-1,241,485,80,243,2377,2358,2,1,W
696,696,4-3-3,312,300,260,340,2232,2267,4-3-3,277,435,282,278,2224,2210,3,0,W
697,697,4-3-3,228,491,285,232,2277,2216,4-4-1-1,252,420,125,266,1924,2125,2,0,W
698,698,4-2-3-1,346,459,0,277,2223,2208,4-3-3,145,381,292,215,2217,2322,2,0,W
699,699,3-4-3,218,849,190,291,2219,2211,4-3-3,301,462,83,311,2268,2290,1,3,L
700,700,4-4-2,402,469,213,298,2128,2199,4-4-2,214,485,237,387,2255,2233,1,3,L
701,701,4-4-1-1,315,602,206,150,2095,2258,4-1-4-1,285,588,435,370,2314,2342,1,4,L
702,702,3-4-3,203,508,405,150,2171,2212,4-4-2,145,381,292,215,2217,2322,0,1,L
703,703,4-2-3-1,226,483,146,152,2346,2317,3-4-3,165,601,133,370,2237,2258,1,0,W
704,704,4-3-3,312,300,260,340,2232,2267,4-2-3-1,218,446,118,297,2169,2207,2,0,W
705,705,4-1-4-1,285,588,435,370,2314,2342,3-4-3,203,508,405,150,2171,2212,0,1,L
706,706,4-3-3,277,435,282,278,2224,2210,4-4-2,402,469,213,298,2128,2199,0,5,L
707,707,4-4-2,214,485,237,387,2255,2233,4-2-3-1,252,420,125,266,1924,2125,2,0,W
708,708,4-2-3-1,136,355,180,136,2050,1924,4-2-3-1,226,483,146,152,2346,2317,2,0,W
709,709,4-2-3-1,241,485,80,243,2377,2358,4-1-4-1,218,446,118,297,2169,2207,2,1,W
710,710,3-4-3,218,849,190,291,2219,2211,3-5-2,264,347,56,131,1943,2096,3,1,W
711,711,3-4-1-2,346,459,0,277,2223,2208,3-4-3,315,602,206,150,2095,2258,4,0,W
712,712,4-5-1,145,381,292,215,2217,2322,4-2-3-1,228,491,285,232,2277,2216,1,3,L
713,713,4-3-3,301,462,83,311,2268,2290,4-3-3,312,300,260,340,2232,2267,2,0,W
714,714,4-4-2,224,518,75,353,2282,2445,4-2-3-1,165,601,133,370,2237,2258,0,1,L
715,715,4-3-3,277,435,282,278,2224,2210,4-2-3-1,252,420,125,266,1924,2125,0,2,L
716,716,4-4-2,402,469,213,298,2128,2199,4-2-3-1,136,355,180,136,2050,1924,0,1,L
717,717,4-4-1-1,315,602,206,150,2095,2258,4-2-2-2,224,518,75,353,2282,2445,1,2,L
718,718,4-3-3,228,491,285,232,2277,2216,3-5-2,346,459,0,277,2223,2208,1,0,W
719,719,3-4-3,203,508,405,150,2171,2212,3-4-3,218,849,190,291,2219,2211,3,1,W
720,720,4-1-4-1,218,446,118,297,2169,2207,4-4-1-1,285,588,435,370,2314,2342,2,2,D
721,721,3-5-2,264,347,56,131,1943,2096,4-3-3,277,435,282,278,2224,2210,0,0,D
722,722,3-4-1-2,165,601,133,370,2237,2258,4-4-2,145,381,292,215,2217,2322,2,3,L
723,723,4-1-4-1,252,420,125,266,1924,2125,4-3-3,301,462,83,311,2268,2290,0,2,L
724,724,4-2-3-1,226,483,146,152,2346,2317,4-3-3,241,485,80,243,2377,2358,4,0,W
725,725,4-3-3,312,300,260,340,2232,2267,4-4-2,214,485,237,387,2255,2233,2,2,D
726,726,4-3-3,346,459,0,277,2223,2208,4-3-3,277,435,282,278,2224,2210,1,0,W
727,727,4-2-2-2,224,518,75,353,2282,2445,3-4-3,218,849,190,291,2219,2211,1,1,D
728,728,3-5-2,241,485,80,243,2377,2358,4-3-3,228,491,285,232,2277,2216,0,2,L
729,729,3-5-2,264,347,56,131,1943,2096,4-2-3-1,165,601,133,370,2237,2258,3,1,W
730,730,4-3-3,301,462,83,311,2268,2290,4-1-4-1,315,602,206,150,2095,2258,5,0,W
731,731,4-4-2,277,435,282,278,2224,2210,3-4-3,203,508,405,150,2171,2212,1,1,D
732,732,4-4-2,145,381,292,215,2217,2322,4-2-3-1,226,483,146,152,2346,2317,0,0,D
733,733,4-2-3-1,136,355,180,136,2050,1924,4-2-3-1,252,420,125,266,1924,2125,1,0,W
734,734,4-3-3,218,849,190,291,2219,2211,3-5-2,402,469,213,298,2128,2199,3,3,D
735,735,4-4-2,346,459,0,277,2223,2208,4-1-4-1,218,446,118,297,2169,2207,0,1,L
736,736,4-4-2,224,518,75,353,2282,2445,3-5-2,264,347,56,131,1943,2096,1,2,L
737,737,4-4-2,214,485,237,387,2255,2233,3-4-3,228,491,285,232,2277,2216,0,1,L
738,738,4-1-4-1,285,588,435,370,2314,2342,4-4-2,165,601,133,370,2237,2258,3,0,W
739,739,4-4-2,241,485,80,243,2377,2358,4-3-3,312,300,260,340,2232,2267,1,1,D
740,740,4-2-3-1,226,483,146,152,2346,2317,4-4-2,214,485,237,387,2255,2233,2,0,W
741,741,4-4-1-1,402,469,213,298,2128,2199,4-2-3-1,346,459,0,277,2223,2208,1,0,W
742,742,4-4-1-1,252,420,125,266,1924,2125,4-4-2,145,381,292,215,2217,2322,2,3,L
743,743,3-4-3,203,508,405,150,2171,2212,4-3-3,301,462,83,311,2268,2290,2,3,L
744,744,4-2-3-1,218,446,118,297,2169,2207,4-4-2,218,849,190,291,2219,2211,3,0,W
745,745,3-5-2,264,347,56,131,1943,2096,3-5-2,136,355,180,136,2050,1924,1,0,W
746,746,4-4-2,165,601,133,370,2237,2258,4-5-1,277,435,282,278,2224,2210,1,1,D
747,747,4-3-3,312,300,260,340,2232,2267,4-2-2-2,224,518,75,353,2282,2445,3,0,W
748,748,4-3-3,315,602,206,150,2095,2258,4-4-2,241,485,80,243,2377,2358,1,1,D
749,749,4-3-3,228,491,285,232,2277,2216,4-1-4-1,285,588,435,370,2314,2342,1,0,W
750,750,4-5-1,277,435,282,278,2224,2210,4-4-1-1,228,491,285,232,2277,2216,1,4,L
751,751,4-4-2,214,485,237,387,2255,2233,4-2-3-1,165,601,133,370,2237,2258,1,3,L
752,752,4-4-2,145,381,292,215,2217,2322,4-4-1-1,402,469,213,298,2128,2199,5,3,W
753,753,4-2-3-1,136,355,180,136,2050,1924,3-4-3,203,508,405,150,2171,2212,0,4,L
754,754,4-1-4-1,285,588,435,370,2314,2342,4-3-3,312,300,260,340,2232,2267,0,0,D
755,755,4-3-3,301,462,83,311,2268,2290,3-5-2,264,347,56,131,1943,2096,2,0,W
756,756,4-4-2,241,485,80,243,2377,2358,4-4-1-1,252,420,125,266,1924,2125,0,2,L
757,757,4-4-2,218,849,190,291,2219,2211,4-3-3,315,602,206,150,2095,2258,1,1,D
758,758,4-2-3-1,346,459,0,277,2223,2208,4-2-3-1,226,483,146,152,2346,2317,2,2,D
759,759,4-4-2,224,518,75,353,2282,2445,4-2-3-1,218,446,118,297,2169,2207,1,4,L
760,760,4-3-3,243,624,321,367,2294,2258,4-2-3-1,203,411,128,280,2005,2034,4,1,W
761,761,3-4-3,216,410,379,225,2086,2106,3-5-2,193,336,284,314,2025,1969,1,1,D
762,762,4-4-2,371,727,136,419,2071,2255,3-4-3,287,437,134,366,2038,2187,3,0,W
763,763,4-4-2,227,700,171,206,2065,2233,4-2-3-1,217,462,150,155,2193,2254,0,0,D
764,764,4-4-2,236,538,84,242,2261,2279,4-1-4-1,272,282,195,271,1913,2062,3,1,W
765,765,4-2-2-2,221,577,71,296,2089,2369,3-4-3,213,423,503,224,2212,2206,0,3,L
766,766,4-2-3-1,217,497,123,156,2101,2195,4-3-3,219,606,147,172,2290,2191,0,5,L
767,767,4-1-4-1,229,741,296,82,2158,2255,3-5-2,221,423,0,292,2188,2264,0,0,D
768,768,4-2-3-1,245,562,0,87,2278,2314,4-2-3-1,231,552,325,239,2270,2261,4,0,W
769,769,3-5-2,286,593,70,287,2097,2105,4-2-3-1,238,515,61,300,2190,2204,0,1,L
770,770,4-2-3-1,238,515,61,300,2190,2204,4-4-2,371,727,136,419,2071,2255,2,1,W
771,771,4-3-3,272,282,195,271,1913,2062,4-4-1-1,216,410,379,225,2086,2106,1,2,L
772,772,3-4-3,213,423,503,224,2212,2206,4-1-4-1,217,497,123,156,2101,2195,1,1,D
773,773,4-2-3-1,217,462,150,155,2193,2254,4-4-2,221,577,71,296,2089,2369,1,0,W
774,774,4-3-3,219,606,147,172,2290,2191,4-2-3-1,236,538,84,242,2261,2279,2,2,D
775,775,4-2-3-1,203,411,128,280,2005,2034,3-5-2,286,593,70,287,2097,2105,3,1,W
776,776,3-5-2,287,437,134,366,2038,2187,4-3-3,243,624,321,367,2294,2258,1,2,L
777,777,4-2-3-1,231,552,325,239,2270,2261,4-1-4-1,229,741,296,82,2158,2255,1,1,D
778,778,3-5-2,193,336,284,314,2025,1969,4-4-2,227,700,171,206,2065,2233,1,0,W
779,779,3-5-2,221,423,0,292,2188,2264,4-2-3-1,245,562,0,87,2278,2314,1,1,D
780,780,4-1-4-1,272,282,195,271,1913,2062,4-2-3-1,217,462,150,155,2193,2254,2,0,W
781,781,3-4-3,213,423,503,224,2212,2206,4-2-2-2,287,437,134,366,2038,2187,0,2,L
782,782,4-3-3,243,624,321,367,2294,2258,4-4-2,238,515,61,300,2190,2204,3,1,W
783,783,4-2-3-1,245,562,0,87,2278,2314,4-1-4-1,227,700,171,206,2065,2233,1,2,L
784,784,4-2-3-1,203,411,128,280,2005,2034,4-3-3,231,552,325,239,2270,2261,2,3,L
785,785,3-5-2,193,336,284,314,2025,1969,4-4-2,229,741,296,82,2158,2255,1,2,L
786,786,4-2-3-1,221,577,71,296,2089,2369,4-2-3-1,217,497,123,156,2101,2195,1,3,L
787,787,3-4-3,216,410,379,225,2086,2106,4-3-3,219,606,147,172,2290,2191,1,3,L
788,788,4-2-3-1,236,538,84,242,2261,2279,3-4-3,286,593,70,287,2097,2105,0,1,L
789,789,3-5-2,221,423,0,292,2188,2264,4-4-2,371,727,136,419,2071,2255,1,1,D
790,790,4-4-2,371,727,136,419,2071,2255,4-3-3,243,624,321,367,2294,2258,0,3,L
791,791,4-3-3,231,552,325,239,2270,2261,3-5-2,193,336,284,314,2025,1969,2,2,D
792,792,4-3-3,227,700,171,206,2065,2233,4-3-3,272,282,195,271,1913,2062,1,0,W
793,793,4-1-4-1,229,741,296,82,2158,2255,4-4-2,216,410,379,225,2086,2106,3,1,W
794,794,4-3-3,219,606,147,172,2290,2191,3-4-3,213,423,503,224,2212,2206,4,0,W
